precio,aseos,dormitorios,superficie,plantas,codigo_postal
840000,4,3.5,3860,2,98077
790000,3,2.5,2640,1.5,98022
450000,5,2.5,2850,1,98058
1272000,4,3.25,3020,1.5,98112
520000,3,2,1510,1,98136
446800,4,2,2410,1,98144
652000,3,1,1470,1,98199
1170000,3,2.75,2890,2,98033
745000,4,3.25,3490,2,98075
594000,3,2.25,1270,2,98105
257000,2,1,1000,1,98118
485000,4,1.75,1430,2,98122
330000,3,1,1060,1,98034
381000,3,2,1680,1,98053
849900,2,2,2280,2,98070
793000,4,2.5,2450,1.5,98115
920000,3,2.25,3650,2,98144
455000,2,1,830,1,98117
975000,4,2.5,3490,2,98006
375000,2,1.5,1050,2,98122
400000,2,2.5,1170,2,98122
447000,3,1,1220,1,98008
470000,3,1.75,1310,1,98033
665000,4,2.5,3130,2,98075
295500,3,1.75,1590,1.5,98168
200000,4,2.5,1720,2,98003
620000,3,2.25,2520,2,98019
434900,3,2,1520,1,98074
1328000,4,2.25,3260,2,98112
1650000,4,3.25,3910,2,98033
852500,4,2.5,3480,2,98052
790000,3,2.5,3040,2,98072
565000,4,1.75,2030,1,98008
1127500,6,3.25,3870,2,98028
289950,3,2.5,1870,2,98059
850000,2,2,2640,1,98006
505000,4,1.75,1940,1,98122
372000,3,2.5,1710,2,98034
207000,4,2,1690,1.5,98198
780000,3,1.75,2340,1,98040
400000,4,1.75,1700,1.5,98019
440250,3,1.5,1850,1,98177
585000,2,2,1370,1,98199
850000,4,2.5,2900,2,98006
570000,3,3,2400,2,98103
869000,4,3,3740,2,98072
551000,4,2.75,2170,2,98155
172380,3,1,970,1,98023
355000,3,2.5,2620,1,98092
728935,4,2.5,2980,2,98006
850000,3,2.5,2340,2,98033
515000,5,1.75,1880,2,98059
215000,2,1,1480,1,98022
220000,4,2.5,2240,1,98023
845000,4,2.5,2940,2,98052
390000,1,1,710,1,98103
135000,4,1,1460,1.5,98146
439000,3,1,1530,1,98166
585000,4,2.5,2630,2,98056
620000,5,1,2230,1.5,98136
477000,3,1,960,1,98117
399500,2,1.5,1180,2,98116
500000,2,1,1760,1,98198
432500,3,2.5,1340,2,98125
940000,4,2.25,2800,1,98005
3168750,5,3.5,4330,1,98004
1080000,3,2.5,3720,2,98074
229999,4,2,1670,1,98042
233000,3,1,1100,1,98188
600000,3,2.5,3240,2,98065
334000,4,1.5,1680,1,98166
332500,3,1,1030,1,98133
249900,3,2.5,1630,1,98031
310000,3,2,2610,1,98146
200000,2,1,1250,1,98126
310000,4,1.75,1480,1,98059
230000,3,1,1390,1,98056
420000,4,2.5,1940,2,98108
785000,4,2.5,2960,2,98029
1775000,3,2.25,4320,1,98004
265000,5,1.5,1500,1,98166
295000,2,1,840,1,98155
896000,4,2.5,3560,2,98077
415000,4,2.75,2390,1,98038
250000,3,1.75,1200,1,98056
1475000,3,2.5,2570,2,98102
635000,5,2.25,2180,1,98007
905000,3,2.5,3450,2,98072
528000,3,2.5,2020,2,98053
530000,3,2.5,2480,2,98072
310000,3,1.5,1140,2,98029
252000,3,1,1530,1,98059
334500,3,2,1700,1,98133
370000,3,1,2150,1,98115
311000,3,2,1190,1.5,98108
260000,3,2.75,1730,2,98106
217500,3,1.75,1400,1,98003
290000,3,2.5,2200,2,98042
500000,3,1.5,960,1,98033
423500,3,2,1770,1,98118
715000,4,2.5,2970,2,98074
299000,3,2.5,1590,2,98118
635000,3,2.5,3350,2,98034
806000,4,2.5,3370,2,98075
289950,3,2.5,1960,2,98056
280000,3,1.75,1360,1,98058
479950,3,2.5,2780,2,98058
394000,4,2.5,3000,2,98038
682000,4,2.5,3600,2,98077
409950,2,1,990,1,98103
1000000,4,3.5,2990,2,98144
436000,4,1,1200,1.5,98136
279000,3,1,1530,1,98168
390000,1,1.75,1440,1,98126
635000,3,1.75,1940,1,98070
304400,4,2.75,2140,2,98023
780000,5,1.75,2330,1.5,98115
520000,4,3.5,2734,2,98070
580000,3,1.75,1950,1,98125
274000,3,1.75,1440,1,98055
315000,3,2.25,1530,1,98058
390000,4,1.75,1910,1,98042
340000,5,2,1750,1,98155
502000,3,2.25,1600,2,98072
260000,3,1.75,1750,1,98059
399000,2,1,940,1,98116
312500,2,1,880,1,98106
370000,3,1.75,1650,1,98155
1240000,4,3.5,3820,2,98004
230000,3,1.5,1900,1,98023
1275000,4,1.75,3720,1,98199
294350,3,1,1410,1.5,98106
208950,3,1,960,1,98056
515000,2,1.75,1930,1,98053
965000,4,2.5,3420,2,98027
925000,4,2.75,3010,2,98122
654500,4,1,1780,1.5,98115
364000,4,2.5,2080,1,98059
150000,2,1,1250,1,98002
349950,5,3,2257,1,98188
585000,3,1.5,1670,1.5,98117
801501,4,2.25,2250,2,98007
610000,3,1.75,1650,1,98024
382000,5,2.25,2880,2,98042
495000,4,3,3620,2,98022
447500,3,1.75,1950,1,98115
575000,4,2.5,2280,1,98008
565000,2,1.75,1740,1.5,98144
348580,3,1,1220,1,98034
459000,4,1.75,2260,1,98052
375000,4,2,1790,2,98019
310000,4,2.5,2440,2,98030
210000,3,1.5,1400,1,98003
384205,3,2.75,1810,2,98065
180000,2,1,1400,1,98055
310000,2,1,1400,1,98055
427500,4,2.5,2010,2,98028
780000,3,3,2520,1.5,98119
1762000,3,2.25,3060,2,98039
339950,4,2.5,2150,2,98038
820000,3,2.25,2880,2,98006
398000,2,2,1300,1,98053
492000,3,1.75,2770,1,98027
240000,4,1.5,1780,1,98032
599950,4,3.5,3730,2,98042
105500,2,1,930,1,98148
445000,2,1,930,1,98148
390500,2,1.75,1460,1,98022
255000,3,2,1310,1,98042
675750,4,2.5,2770,2,98029
1640000,3,3.25,3140,2,98109
353500,4,2.5,1770,2,98038
765000,3,1,1220,1,98004
563500,4,2.5,2190,2,98065
439000,4,2,1800,1,98118
975000,5,2.75,3100,1,98040
469900,3,2.5,2270,2,98065
252000,3,1,1300,2,98155
495000,3,2,1769,1,98166
570000,6,2.5,3370,1,98166
327000,4,2.5,1630,2,98144
898000,2,2.25,2470,1,98199
300000,4,2.5,2600,2,98001
418500,3,2,1800,1,98074
450000,4,2.5,2240,2,98056
403000,3,2,1960,1,98166
440000,3,1,1710,1.5,98133
350000,4,1.75,2140,1,98118
240000,3,2,1400,1,98133
460000,2,1,890,1,98107
825000,4,1,1820,2,98102
267500,3,2.25,1860,1,98092
201000,3,1,1220,1,98001
479500,3,2.75,2300,2,98065
210000,2,1,1520,2,98092
445000,2,1,1440,1,98103
265000,3,1.75,1170,1,98155
399000,3,1.75,1170,1,98155
785000,4,2.25,3200,2,98077
831500,5,2.5,4470,2.5,98072
360000,4,2.5,2570,2,98042
655000,3,2.5,2370,2,98056
449950,4,1.5,1800,1.5,98034
612000,5,2.5,2300,1,98052
575000,3,2.5,3240,2,98059
557000,3,2.5,2280,1,98011
375000,4,1.75,1870,1,98056
369000,3,2.25,1820,1,98092
330000,5,2.75,2390,1,98118
1031000,4,1.75,2110,1,98105
550000,2,1,980,1,98103
338000,3,1.75,1250,1,98155
1900000,4,2.5,3680,2,98004
235000,3,1,2230,1,98118
349950,1,1,1230,1.5,98133
300000,5,2.5,2093,1.5,98058
431000,3,1.75,1660,1,98056
280000,5,2.5,1630,1,98042
295000,4,2.5,1677,2,98023
445000,4,2.5,2990,2,98038
550000,5,1,2150,1.5,98065
515000,4,2.5,2890,2,98024
555000,3,2.5,3050,1,98055
265000,3,2.5,1410,2,98146
597000,4,2.5,2280,2,98103
661000,2,1,1260,1,98199
362764,3,2,1460,2,98053
427000,4,2.5,1600,1,98125
405000,3,1.75,2020,1,98011
157000,3,1.5,1170,1,98198
246500,3,1.5,1170,1,98198
386500,2,1.5,1280,1,98074
300000,4,2.5,2680,2,98023
240000,3,1.75,1770,1,98023
818500,5,3.5,4790,2,98006
249000,3,1.75,1300,1,98022
580000,4,2.25,2610,1,98027
2340000,4,2.5,4500,1,98006
333000,4,2.5,2100,2,98042
230000,2,2,1340,1,98022
360500,3,1,970,1,98118
265000,3,1.75,2200,1,98032
490000,2,1,990,1,98116
600000,2,1.75,1180,1,98107
307500,3,1,980,1,98034
670000,4,2.25,2370,1,98033
247200,3,1.5,1910,1.5,98002
2600000,4,4.5,5270,2,98027
440000,3,1.75,1430,1,98008
700000,4,2.5,2490,2,98029
756100,4,2,2000,1.5,98126
555000,4,2.75,2600,1,98006
830000,5,3.5,2880,2,98144
180000,3,1,1010,1,98022
775000,5,3.5,3290,2,98052
220000,4,1.75,1530,1.5,98002
650000,4,2.75,2020,1,98005
410000,3,1.75,1340,1,98033
339995,4,2.5,2180,2,98038
1160000,5,1.75,2870,1,98008
440000,3,2.75,2070,2,98188
275000,2,1.75,930,1,98106
766000,3,2.5,2270,2,98052
231500,3,2.25,1630,1,98023
472000,3,2,2770,2,98045
1325000,4,2.5,4010,2,98052
265000,4,1.75,1970,1,98178
325000,2,1,790,1,98118
364500,3,1.75,1740,1,98133
322500,2,1,1130,1,98155
338900,3,1.75,1180,1,98118
910000,5,2.5,2350,2,98112
1015000,5,2.5,2350,2,98112
459950,3,1.75,1850,1,98166
584950,4,3,3220,1.5,98059
252000,3,1.75,2050,1,98023
270000,3,2.5,1430,1,98022
750000,4,2.5,3210,2,98075
775000,3,1.75,3520,1,98116
325000,3,2.5,2260,2,98023
810000,5,3.25,3290,2,98074
409000,2,2.25,1640,2,98028
400000,4,1.75,1580,1,98144
530000,4,2.25,1940,2,98133
580000,3,2.25,1580,2,98033
491300,3,1.75,1750,1,98074
272000,4,2.75,1810,1,98030
599950,3,2.5,1970,1,98022
464000,3,2.5,1770,2,98029
471001,3,1.75,1800,1,98103
230000,3,1.5,1500,1,98031
358000,3,1,940,1,98008
510000,3,2.25,2340,1,98115
86500,3,1,840,1,98023
199950,3,1,840,1,98023
1712500,3,3.25,2940,3,98109
850000,3,2.75,3180,2,98126
542000,4,2.5,2020,1.5,98117
102500,2,1,820,1,98106
718000,3,1.75,4060,1,98045
625000,4,2.25,2660,1,98008
350000,3,1,1010,1,98155
216000,2,1,710,1,98106
340000,3,1,980,1.5,98133
505000,3,1,1100,1.5,98199
372000,5,2.5,2840,2,98001
263850,4,2.25,2300,2,98023
1350000,4,3.25,5370,2,98198
325000,4,2.5,2280,2,98058
289000,2,1,1010,1,98106
364000,3,2.25,1420,1,98028
610000,4,2.5,2100,1,98033
531500,4,2.75,3110,1,98010
402500,3,2.25,2160,2,98028
375000,2,1,820,1,98136
537500,5,2.5,4340,1,98118
375000,3,1.75,2100,1,98188
293550,4,1.75,1250,1,98198
585000,6,3,3870,2,98077
225000,2,2.5,1360,2,98038
185000,4,1,1400,1.5,98146
402000,3,1.5,1450,1,98034
585000,5,1.75,1880,1,98007
549000,2,2.5,1380,3,98103
1810000,3,2.25,2910,1.5,98199
345000,3,1.75,1380,1,98034
302500,3,2.25,3100,1,98198
218500,4,1.75,1400,1,98042
705000,2,2,1650,1.5,98103
191000,3,1,840,1,98042
695000,3,2.5,2550,2,98053
350000,2,2.75,2820,2,98168
480000,3,1.75,1710,1,98136
220000,3,1,820,1,98042
535000,4,2.25,2620,2,98075
1000000,2,1.75,2430,1,98177
592000,3,1.75,1560,1,98117
775000,4,2.5,3060,2,98052
320000,3,2.5,1680,2,98056
760000,3,3.25,3320,2,98166
640000,3,2.5,2390,2,98074
253200,3,1,1360,1,98056
228000,2,1,1800,1,98030
325000,3,1,1160,1,98077
530000,4,3.25,4160,2,98027
300000,4,2.25,1660,2,98038
418000,3,2,1410,1.5,98103
415000,4,1.75,2230,1,98178
384000,3,2.5,1700,2,98065
325000,3,2.5,2070,2,98030
600000,3,1.75,2300,1,98028
760000,4,2.25,3040,1,98005
168000,2,1.5,1220,1.5,98198
405000,3,1,960,1,98199
479000,3,1,1480,1,98007
549000,3,2,1560,1,98103
215000,3,1.5,1100,1,98001
550000,2,1.5,900,1,98116
389000,4,1.75,2400,1.5,98133
447500,3,2.5,2320,2,98045
540000,5,3,2570,1,98034
273500,4,2.75,1300,1,98042
257000,5,2.75,2930,2,98059
199000,2,1,720,1,98058
339100,4,2.5,2350,2,98092
435000,4,2.5,2940,2,98058
400000,3,2.5,2020,1,98118
356000,2,1,1430,1,98065
395000,3,1,950,1,98125
575000,2,1,1250,1,98103
515000,3,1.75,1300,1.5,98116
618250,4,3.25,2520,1.5,98115
245000,3,1.5,1330,2,98034
690000,3,2.75,2480,1.5,98112
465000,5,2.25,3020,1,98027
280000,3,1.75,1770,1,98023
285000,3,1.75,1930,1,98055
320000,3,2.25,1650,2,98038
355000,4,3,2580,2,98070
670000,3,2,2570,1.5,98008
550000,1,1,2880,1,98126
765000,4,2.75,2660,1.5,98103
430000,3,1,1560,1.5,98118
950000,3,2.5,3080,2,98199
525000,4,1.75,2540,1,98118
300000,6,2.5,3080,1,98030
345000,3,2.75,2190,2,98003
838000,3,3.75,2930,2,98058
1795000,5,2.75,2880,1,98004
390000,3,1.75,2160,2,98042
1150000,3,2,2110,2,98075
295000,4,2.25,1830,2,98030
775000,4,4,3180,2,98115
380000,3,2.5,1880,2,98038
550000,3,1,1140,1,98005
199900,5,1.75,1798,1,98001
329900,3,1.75,1670,1.5,98118
898000,3,2.25,2580,1,98005
875000,4,2.25,3720,1,98075
375000,4,2.5,2790,2,98198
365000,3,2.5,2190,2,98038
530000,4,2.75,2280,1.5,98115
225500,3,1,1100,1,98042
318000,4,2.25,2180,1,98055
910000,4,2.5,2770,2,98027
207000,3,1,1980,1,98001
1886700,5,3.5,4180,2,98004
624500,6,3,3030,1,98075
640000,3,2.5,1690,2.5,98199
500000,3,2,1990,2,98027
390000,5,1.75,2250,1,98034
284000,3,2.25,2080,1.5,98042
620000,3,2,2460,1,98027
306000,3,2.5,2588,2,98042
495000,4,1.75,2570,1,98074
499950,3,2.5,2370,2,98019
330000,3,1,1070,1,98072
665000,3,2,1940,1.5,98107
850000,3,2.5,2650,2,98119
599950,4,2.5,2290,2,98029
360000,4,2.5,2050,2,98166
699000,3,2.5,2680,2,98052
475000,3,1.75,1520,1,98117
575000,3,2,2690,2,98070
345000,2,1.5,1180,2,98144
367950,4,2.5,3030,2,98001
374500,3,2.25,1400,2,98028
607500,4,2.5,3000,2,98125
374000,3,1,1200,1,98072
390000,3,1,1000,1,98125
705000,4,3.25,2740,2.5,98103
467000,3,2.5,1990,2,98065
243500,3,3,2110,1,98198
593000,3,2.75,1830,2,98027
223000,3,1,940,1,98146
574000,4,2.5,2980,2,98038
400000,3,2,2260,1,98055
772000,4,2.75,3470,1,98005
593777,3,1.75,1510,1,98052
539500,4,3.5,2710,2,98108
550000,3,2.5,2080,2,98029
265000,2,2,1860,1,98178
428000,3,1.75,2120,1,98072
505000,3,2,1110,1,98115
925000,5,5.5,5190,2,98065
230000,3,1.75,1520,1,98023
695000,4,2.5,2650,2,98029
700000,4,2.75,3350,2,98065
712500,3,1.75,1770,1.5,98103
480000,3,2.5,2200,2,98011
470000,3,2.5,2000,1,98034
335000,3,1.75,1730,1,98014
270000,3,1.5,1300,1,98030
810000,5,3.25,2950,1,98072
589000,3,3,1720,3,98119
415000,2,1,880,1,98115
197000,4,2.25,1790,1,98058
235500,3,1.5,1380,1,98003
460000,3,2.25,1530,2,98144
572500,5,1.75,2330,1,98136
302000,5,2,1540,1,98059
870000,3,2.5,3210,2,98033
485000,3,1,1130,1,98199
240000,3,2,1460,1,98003
383000,3,1.75,1410,1,98034
750000,4,2.75,1750,1.5,98122
409950,2,1.75,1370,1,98103
246000,3,1.5,1780,1,98168
860000,4,1.75,1890,2,98115
339950,3,2.25,1630,2,98058
315000,5,1.75,2320,1,98166
698000,3,2.5,2580,2,98074
419000,2,2.5,1470,2,98007
372000,3,1,2298,1,98052
425000,3,2.5,1960,2,98065
386500,3,2.25,2950,1.5,98125
348000,2,1,670,1,98125
754000,5,3.5,3020,2,98040
269950,4,3,2390,2,98002
891500,3,2.5,3090,2,98075
349950,4,1.75,1780,1,98108
360000,2,1,1420,1,98055
975000,4,2.25,2420,2,98004
449250,4,2,1480,1.5,98133
350000,4,2.25,2190,2,98059
790000,4,1.75,1820,1.5,98107
990000,3,1.75,1810,1,98040
834000,3,2.25,2550,2,98112
466950,3,1,1360,1,98117
262500,3,1.75,2259,1.5,98001
762300,4,2.5,3880,2,98074
733000,6,2.75,2730,1,98107
439000,4,2.5,2800,1,98028
1160000,5,3.25,4290,2.5,98112
420000,3,2.5,1770,2,98074
549000,3,2.25,1920,2,98074
518000,4,2.5,2320,1.5,98122
695000,4,2.5,2961,2,98075
485000,3,2.5,1680,2,98074
280000,3,1.75,1590,1.5,98038
306500,2,1,1420,1.5,98023
720000,2,1,1370,1,98004
277500,3,2.5,2620,2,98022
649000,3,2,1810,2,98166
3395000,4,3.5,4730,1,98033
267800,2,1,700,1,98155
625000,4,2.75,2390,2,98029
600000,4,2.5,2070,1.5,98125
395000,4,2,1780,1.5,98155
212000,4,2.5,1900,1.5,98198
425000,2,1,1040,1,98117
870000,4,1.75,2370,1.5,98103
420000,3,2.5,1970,2,98065
800000,4,2.25,2120,2,98027
575000,3,2.5,1960,2,98011
915000,3,3.25,2660,2,98122
400000,3,2.25,1180,2,98034
750000,3,2.5,2390,1,98116
235000,3,1,1250,1,98042
599950,5,3,2600,1,98125
481203,2,1,940,1,98115
1815000,5,3,3880,2,98040
379000,3,2.5,1530,2,98033
626000,3,1.75,2430,2,98117
535000,2,1,1030,1,98103
1225000,4,2.5,2740,2,98039
410000,2,1.5,1180,2,98115
940000,4,2.5,3090,1,98006
326250,3,1,1060,1,98034
200000,2,1,790,1,98178
880000,4,2.5,3070,1,98005
370000,2,2,2100,2,98014
190000,2,2.5,1100,2,98055
160000,2,1,1070,1,98002
625000,4,3,2190,1,98034
590000,4,3.5,3450,2,98058
575000,3,2.5,2070,2,98033
470000,2,1,1190,1,98103
130000,2,1,600,1,98027
229000,3,1,940,1,98056
279900,3,1,1280,1.5,98023
307000,3,1,1370,1,98014
399950,3,1.75,2450,1,98014
405000,4,2.25,1970,1,98011
539950,4,2.75,2910,1,98006
129000,2,1,760,1,98032
340000,3,1.75,1270,1,98011
214950,3,1.75,1570,1,98042
450000,4,2.75,2310,1,98118
515000,3,1.75,1900,1,98106
1400000,4,2.25,3780,2,98112
230000,3,1,1060,1,98188
681000,3,1.75,1880,1,98006
255000,3,1,1160,1,98146
580000,2,1,860,1,98103
295000,2,2,1590,1,98055
286000,2,1,1170,1,98136
425000,3,1.5,1190,1,98125
170000,2,1,1300,1,98003
380000,3,2,1660,1,98136
506000,3,2,1160,1,98115
315000,3,2.5,1950,2,98031
449950,4,2.5,2470,2,98065
255000,3,1,1430,1,98056
289000,3,2.5,1970,2,98001
389000,3,1.75,1400,1,98027
327000,3,1.5,1510,1,98022
2885000,7,3,5350,2.5,98112
210000,3,1,920,1,98118
1680000,4,3.75,7620,2,98006
360000,4,2.5,2490,2,98056
875000,4,2.5,3030,2,98077
550000,4,2.25,1650,1,98008
257500,3,1.5,1210,1,98146
1075000,4,2.75,2990,1.5,98144
202950,2,1,1060,1,98042
622000,4,1.75,2680,1,98117
455000,4,1.75,1790,1,98072
805000,3,2.5,2690,2,98074
257000,2,1,770,1,98133
744500,5,2.5,2700,1,98005
885000,4,2.5,2620,2,98033
355000,2,2.25,930,2,98144
240000,3,1,1340,1,98042
169000,3,1.5,1470,2,98023
639900,3,2.5,2330,2,98052
292000,3,1.75,1730,1,98031
563500,4,2.5,2780,2,98065
389000,2,2,1200,1,98053
2750000,4,3.25,4430,2,98039
661000,3,2,1820,2,98033
344000,2,2,1300,1,98053
510000,1,1,680,1,98199
289000,2,1,780,1,98136
365000,3,2.25,2430,1.5,98056
410000,3,1.5,1750,1,98027
535610,3,1,1610,1.5,98117
397950,4,1.75,2120,2,98166
284000,3,1.75,1430,1,98108
201000,4,1.5,1360,1.5,98168
734000,4,2.25,2530,1.5,98117
357500,5,3,3270,2,98092
550120,5,2.5,2620,1,98052
300000,3,1.5,1810,1,98001
374950,3,2.5,2120,2,98030
602500,4,1.75,2190,2,98075
221000,3,1,980,1,98188
920000,5,3,2230,2,98102
235000,4,2,1540,1,98118
375000,3,1,980,1,98034
599000,4,2.5,2120,2,98029
562100,3,2.25,2090,2,98052
640000,3,2.5,1620,2,98112
294000,3,2,1650,1,98168
714000,4,2.5,3230,2,98052
970000,4,3.25,2790,1,98177
280000,4,2.25,1600,2,98022
260000,4,2.5,1790,2,98031
294000,3,1.5,2060,1.5,98023
255500,4,1,1370,1.5,98092
3300000,5,4.75,6200,2,98008
450000,3,2,1510,1,98077
368000,3,1,1280,1,98072
830000,4,2.25,2180,1,98004
282500,2,1.75,1440,1,98146
335000,3,2.25,1580,1,98024
558000,2,2,1580,1,98116
270000,4,1.5,1730,1.5,98146
152000,2,1,700,1,98031
493000,4,1.75,2030,1.5,98034
740000,4,2.5,2500,2,98006
789800,3,2.5,2605,2,98033
275000,2,1,910,1,98117
1500000,6,2.5,3560,2.5,98112
424000,3,1.75,1140,1,98107
715000,2,1,1000,1,98116
600000,4,2.5,3010,2,98056
802000,2,1.75,2110,1,98146
165000,3,1,910,1,98188
750000,4,3.25,2050,2,98112
405000,2,1,1090,1,98074
521900,3,2.5,2100,2,98072
275000,3,1,1000,1,98034
600000,5,3.25,4410,2,98058
442500,3,1.75,1800,1,98058
229950,2,1,920,1,98178
274950,3,2,1410,1,98042
407185,3,1.75,1860,1.5,98070
468000,4,2.5,2100,1,98072
450000,2,1,1030,1,98117
219950,2,1,940,1,98022
275000,2,2.5,1340,2,98028
229950,2,1,850,1,98178
675000,3,1.75,2130,1,98102
412950,4,2.5,2430,2,98058
670000,5,2.25,2290,2,98052
420000,3,1.75,1230,1,98008
358000,3,1.5,1150,1,98070
680000,3,2.5,2120,2,98052
380000,2,1,980,1,98105
515000,3,2.5,2130,2,98077
325000,2,1,1050,1,98146
875000,3,2.5,1820,1,98004
426000,3,2.5,2210,2,98106
868500,5,2.5,2490,1,98040
657500,4,2.75,4140,2,98092
366000,2,1,1210,1,98118
385000,2,1,1010,1,98118
300000,4,2,2050,1,98058
810000,3,1.75,2060,2,98102
460000,4,1.75,1560,1,98115
459000,3,2.5,1780,2,98029
260000,3,1.75,1460,1,98092
557865,4,2.5,3030,2,98074
295000,4,1,980,1.5,98144
375000,4,2.25,1450,1,98133
2110000,3,2.25,3230,2,98006
307300,2,2,1520,3,98133
225000,4,1,1410,1.5,98032
290000,3,1.75,1390,2,98045
690000,4,2,2230,1.5,98144
825000,4,2.25,2110,2,98040
645000,3,1.75,2270,1,98177
590000,4,2.25,2530,1,98006
667000,5,2,1900,1,98105
664000,4,2.5,2390,2,98074
452100,4,2.5,3160,1,98178
290000,2,1,900,2,98144
950000,3,3,3610,2,98146
662500,3,2,2070,1.5,98103
475000,4,2.5,1850,2,98034
450000,3,1.5,1440,1,98028
538250,3,2.25,2590,2,98198
329950,2,1,1140,1.5,98133
1103990,4,3.5,2760,2,98117
307000,5,1.5,1310,1.5,98106
433000,3,1.75,1870,1,98118
212000,3,2.25,1900,1,98023
750000,5,2.75,2860,2.5,98144
279000,3,2,1640,1,98042
476000,3,1,1140,1.5,98199
368000,5,1.75,2590,1,98198
228950,4,3,2160,1,98042
568450,5,3.5,3260,2,98042
619000,4,1.75,1660,1.5,98115
275000,3,2.25,1640,2,98002
321500,4,2.5,2620,2,98001
230000,3,1.75,950,1,98108
179500,3,1,900,1,98002
460000,3,2.25,1650,1,98011
286000,3,2.5,1800,2,98042
427500,3,1,1480,1.5,98122
400000,3,1,1040,1,98136
675000,3,3.5,2300,1,98053
350000,3,1,2480,1,98118
385000,4,1.75,1970,1,98028
525000,2,1.75,1530,1,98119
315000,2,1,970,1,98146
820000,4,2.5,2920,2,98027
205000,3,1,970,1,98032
500000,2,1,680,1,98177
599000,4,2.5,2640,2,98029
2225000,3,4,4200,2,98112
299000,1,2.5,1980,1,98055
947500,3,2.75,2980,1.5,98166
385000,3,3.25,1630,3,98133
639950,2,1.75,1780,1,98116
824000,2,1,1210,1,98199
199950,3,1,1010,1,98003
1005000,3,2.5,2570,1,98105
950000,4,2.25,2770,2,98136
822000,3,2.5,2290,2,98006
473600,4,1.5,1780,1,98136
490000,5,2,2150,1.5,98116
245000,3,1.75,1920,1,98001
199000,4,1,1220,1,98001
1340000,3,3,2960,2,98199
418000,3,1.75,1500,1,98014
450000,7,3.5,2830,1,98133
280000,3,2.5,1580,2,98030
273000,3,2.25,1230,1,98022
549000,4,2.5,2910,2,98059
913888,5,2.25,2370,2,98006
689888,4,2.25,1930,1.5,98122
305000,4,2,1780,1,98133
602500,4,2.5,2760,2,98056
355000,2,1.75,1620,1,98108
756000,3,2.5,2160,2,98052
289950,4,2.25,2190,1,98023
800000,3,2.5,3240,2,98075
403000,2,1,720,1,98103
350000,3,2.25,1410,2,98008
1285000,5,3.5,2980,2,98115
525126,5,2.25,1950,1,98008
241450,3,1,1100,1,98155
320000,3,1.5,1400,1,98133
234000,4,2,1710,1,98031
441000,5,2.5,2000,1,98144
474500,5,2.5,2000,1,98144
705000,3,1,1440,1.5,98103
517500,4,2.5,1520,2,98029
142500,4,0.75,1440,1,98166
310000,2,1.5,1010,2,98056
749500,4,2.5,2440,2,98052
360000,5,3,2480,1,98188
267500,3,1,1090,1,98038
290000,3,1,1480,1,98168
850000,5,2.5,2800,1,98005
815000,4,1.75,1820,1.5,98119
2200000,5,4,5840,2,98004
1625000,4,3.25,2980,2,98112
175000,3,1.5,1220,1,98001
429950,3,1.75,1830,1,98034
675000,4,2.5,2900,2,98074
580000,3,2.25,1940,1,98027
240000,4,2,1750,1,98166
374000,3,2.5,1850,1,98032
862500,4,2.5,3220,2,98199
140000,2,1,1080,1,98030
740000,5,3.75,3990,2,98125
589000,3,1.75,920,1,98119
275000,3,1.75,1290,1,98058
489900,4,2.5,2090,2,98011
545000,3,2.5,1900,2,98033
235000,4,1,1360,1.5,98168
230000,3,1,1000,1.5,98118
655000,4,2.25,2170,2,98122
185000,2,1,820,1,98022
196000,3,1,1090,1,98092
572000,3,2.25,1830,1,98052
615000,4,2.5,3010,2,98056
1950000,4,3.75,4150,1,98039
1225000,6,2.25,2930,2,98112
375000,3,2.5,1520,2,98034
295000,3,1.75,1250,1,98070
760000,4,2.5,2760,2,98115
347000,3,1.75,1330,1,98058
712000,3,2,1700,1.5,98117
495000,4,2,2050,1.5,98144
925000,4,2,3140,1,98040
775000,3,1,2030,1.5,98115
429000,4,2.5,2100,1.5,98126
229000,3,1,1010,1,98003
400000,4,1.5,1980,1,98024
625000,4,2.25,2100,2,98006
130000,2,1,840,1,98133
349000,3,1.75,1690,1,98106
365000,3,2,2140,1,98031
487500,3,2.5,1810,2,98199
475000,3,2.5,2600,2,98059
685000,3,1.75,1650,1,98040
960000,3,1.75,2460,1,98112
1100000,5,2.25,4320,2,98115
428000,3,2.25,2600,2,98038
435000,3,2.5,1930,2,98011
769950,3,2,2190,1,98107
385000,3,1,1420,1,98006
352000,3,2.5,2090,2,98019
622500,3,2.5,2290,2,98075
660000,3,3,2470,2,98074
105000,3,1,840,1,98023
420000,2,1,2100,1,98126
499950,3,1.5,1360,1,98006
975000,6,3,3420,1,98006
665000,3,2.75,1930,1.5,98105
540000,4,2.5,2180,1,98052
400000,4,2,1670,1,98028
469950,4,2.75,2720,1,98146
777000,4,2.5,3170,2,98007
346500,2,1.75,1610,1,98108
685000,3,2.5,2370,2,98029
396500,3,2.5,2590,1,98042
783500,3,2.5,2850,2,98122
575000,4,2,1660,1.5,98103
1500000,4,4.25,5550,2,98059
515000,3,1.5,2200,1,98177
300000,3,2.5,2020,1,98168
272000,3,1.5,1760,1,98031
355000,4,2.25,1810,2,98059
223000,3,2,1310,1,98178
397000,4,2.5,3000,2,98038
460000,2,2,1080,1,98117
848000,3,2.75,2170,1.5,98109
